"ID","status","case_type","priority","Opened_date","Closed_date","customer_satisfaction_score","first_contact_resolution","Customer Region","case_origin","STATUS"
"500fK000003dOnZQAU","Item Created","Billing","Medium","2024-01-09T17:46:03Z","","","FALSE","Midwest","Email","Item Created"
"500fK000003dOnaQAE","Item Created","Technical","Medium","2024-08-01T09:22:54Z","","","FALSE","Northeast","Phone","Item Created"
"500fK000003dOnbQAE","Item Created","Technical","Low","2024-02-04T14:02:48Z","","","FALSE","Northeast","Phone","Item Created"
"500fK000003dOncQAE","Item Created","Billing","High","2024-12-25T16:51:02Z","","","TRUE","Southeast","Phone","Item Created"
"500fK000003dOndQAE","Item Created","Billing","Low","2024-06-22T02:45:53Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOneQAE","Item Created","General","Low","2024-09-29T21:34:41Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOnfQAE","Item Created","Billing","Medium","2024-03-09T01:00:27Z","","","TRUE","Southwest","Phone","Item Created"
"500fK000003dOngQAE","Item Created","Billing","Low","2024-10-30T08:04:03Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOnhQAE","Item Created","Billing","Medium","2024-11-10T11:42:28Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOniQAE","Item Created","Billing","Low","2024-12-27T05:03:26Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOnjQAE","Item Created","Technical","Low","2024-11-05T19:47:15Z","","","FALSE","Southwest","Phone","Item Created"
"500fK000003dOnkQAE","Item Created","General","Medium","2024-09-12T09:36:29Z","","","FALSE","Southwest","Phone","Item Created"
"500fK000003dOnlQAE","Item Created","Billing","Low","2024-12-06T23:18:35Z","","","FALSE","West","Phone","Item Created"
"500fK000003dOnmQAE","Item Created","Billing","Low","2024-06-23T20:55:44Z","","","TRUE","West","Phone","Item Created"
"500fK000003dOnnQAE","Item Created","Billing","High","2024-02-16T07:06:02Z","","","TRUE","Midwest","Email","Item Created"
"500fK000003dOnoQAE","Item Created","Technical","Low","2024-06-24T10:38:53Z","","","TRUE","Midwest","Web","Item Created"
"500fK000003dOnpQAE","Item Created","Billing","Low","2024-11-05T23:57:53Z","","","TRUE","Southwest","Phone","Item Created"
"500fK000003dOnqQAE","Item Created","General","Medium","2024-12-15T07:46:03Z","","","TRUE","Southeast","Phone","Item Created"
"500fK000003dOnrQAE","Item Created","Billing","Medium","2024-01-20T17:42:17Z","","","FALSE","Midwest","Email","Item Created"
"500fK000003dOnsQAE","Item Created","Billing","High","2024-03-04T18:56:56Z","","","FALSE","Southeast","Phone","Item Created"
"500fK000003dOntQAE","Item Created","Billing","Medium","2024-04-26T13:50:59Z","","","FALSE","Northeast","Phone","Item Created"
"500fK000003dOnuQAE","Item Created","Billing","Medium","2024-09-01T00:54:21Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOnvQAE","Item Created","Billing","Low","2024-09-22T00:20:22Z","","","TRUE","Midwest","Email","Item Created"
"500fK000003dOnwQAE","Item Created","Billing","High","2024-09-10T01:49:49Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOnxQAE","Item Created","Technical","Low","2024-09-06T04:23:40Z","","","TRUE","West","Web","Item Created"
"500fK000003dOnyQAE","Item Created","Technical","Medium","2024-01-02T18:23:43Z","","","TRUE","Southwest","Web","Item Created"
"500fK000003dOnzQAE","Item Created","Technical","Low","2024-05-10T01:38:35Z","","","TRUE","Midwest","Web","Item Created"
"500fK000003dOo0QAE","Item Created","Billing","High","2024-06-27T07:58:06Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOo1QAE","Item Created","General","Medium","2024-11-01T15:32:16Z","","","FALSE","Southeast","Web","Item Created"
"500fK000003dOo2QAE","Item Created","General","Low","2024-11-22T02:59:58Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOo3QAE","Item Created","Billing","Low","2024-04-12T06:09:29Z","","","TRUE","Midwest","Email","Item Created"
"500fK000003dOo4QAE","Item Created","Billing","Low","2024-04-08T18:08:17Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOo5QAE","Item Created","General","Low","2024-09-11T05:04:00Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOo6QAE","Item Created","Billing","Low","2024-09-19T14:24:26Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOo7QAE","Item Created","Billing","Medium","2024-09-24T12:56:40Z","","","TRUE","Midwest","Email","Item Created"
"500fK000003dOo8QAE","Item Created","Billing","Medium","2024-03-03T17:30:40Z","","","TRUE","Southeast","Phone","Item Created"
"500fK000003dOo9QAE","Item Created","Technical","Low","2024-11-03T17:56:49Z","","","TRUE","Northeast","Email","Item Created"
"500fK000003dOoAQAU","Item Created","Technical","Low","2024-12-28T23:56:45Z","","","TRUE","Southeast","Email","Item Created"
"500fK000003dOoBQAU","Item Created","Billing","Medium","2024-08-09T00:23:20Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOoCQAU","Item Created","Technical","Low","2024-04-19T14:32:32Z","","","FALSE","Northeast","Phone","Item Created"
"500fK000003dOoDQAU","Item Created","Billing","Medium","2024-11-14T19:49:22Z","","","FALSE","Southeast","Web","Item Created"
"500fK000003dOoEQAU","Item Created","Billing","Medium","2024-09-11T18:04:51Z","","","TRUE","Midwest","Email","Item Created"
"500fK000003dOoFQAU","Item Created","General","Low","2024-03-08T17:02:48Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOoGQAU","Item Created","Billing","Medium","2024-12-05T10:51:27Z","","","TRUE","Southeast","Web","Item Created"
"500fK000003dOoHQAU","Item Created","Technical","Low","2024-10-27T15:59:04Z","","","TRUE","Midwest","Web","Item Created"
"500fK000003dOoIQAU","Item Created","Technical","Medium","2024-11-14T20:48:16Z","","","FALSE","Southwest","Phone","Item Created"
"500fK000003dOoJQAU","Item Created","Billing","Medium","2024-03-12T18:36:38Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOoKQAU","Item Created","Technical","High","2024-11-15T00:04:05Z","","","FALSE","Southeast","Email","Item Created"
"500fK000003dOoLQAU","Item Created","General","Low","2024-06-21T13:30:30Z","","","TRUE","Southeast","Phone","Item Created"
"500fK000003dOoMQAU","Item Created","General","Medium","2024-08-02T17:20:18Z","","","FALSE","Southeast","Email","Item Created"
"500fK000003dOoNQAU","Item Created","General","High","2024-06-09T08:52:45Z","","","FALSE","Southwest","Phone","Item Created"
"500fK000003dOoOQAU","Item Created","Technical","Medium","2024-11-04T15:51:14Z","","","TRUE","West","Phone","Item Created"
"500fK000003dOoPQAU","Item Created","General","Low","2024-06-24T14:27:11Z","","","TRUE","Northeast","Phone","Item Created"
"500fK000003dOoQQAU","Item Created","General","Low","2024-03-01T06:12:35Z","","","FALSE","Midwest","Email","Item Created"
"500fK000003dOoRQAU","Item Created","General","Medium","2024-10-26T13:44:46Z","","","FALSE","Northeast","Phone","Item Created"
"500fK000003dOoSQAU","Item Created","General","Low","2024-06-01T22:29:04Z","","","FALSE","West","Phone","Item Created"
"500fK000003dOoTQAU","Item Created","General","High","2024-05-15T23:12:04Z","","","FALSE","Midwest","Email","Item Created"
"500fK000003dOoUQAU","Item Created","Billing","Low","2024-10-01T08:08:41Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOoVQAU","Item Created","Technical","Low","2024-05-04T16:35:52Z","","","TRUE","Southeast","Phone","Item Created"
"500fK000003dOoWQAU","Item Created","Technical","Medium","2024-07-22T07:59:54Z","","","FALSE","Southeast","Phone","Item Created"
"500fK000003dOoXQAU","Item Created","Billing","Low","2024-06-13T18:45:54Z","","","TRUE","Midwest","Email","Item Created"
"500fK000003dOoYQAU","Item Created","Technical","Low","2024-06-29T21:30:54Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOoZQAU","Item Created","Billing","High","2024-08-15T23:14:53Z","","","TRUE","Southwest","Email","Item Created"
"500fK000003dOoaQAE","Item Created","Billing","Medium","2024-08-10T06:23:23Z","","","TRUE","Southeast","Web","Item Created"
"500fK000003dOobQAE","Item Created","General","High","2024-05-24T01:45:47Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOocQAE","Item Created","Technical","High","2024-05-21T07:13:03Z","","","FALSE","Northeast","Phone","Item Created"
"500fK000003dOodQAE","Item Created","Technical","Low","2024-08-19T15:15:10Z","","","FALSE","West","Phone","Item Created"
"500fK000003dOoeQAE","Item Created","Technical","High","2024-02-04T19:06:32Z","","","FALSE","Midwest","Email","Item Created"
"500fK000003dOofQAE","Item Created","General","Low","2024-07-19T23:08:51Z","","","FALSE","Southeast","Phone","Item Created"
"500fK000003dOogQAE","Item Created","Billing","Low","2024-05-30T11:34:11Z","","","FALSE","Midwest","Email","Item Created"
"500fK000003dOohQAE","Item Created","Billing","Medium","2024-03-18T16:38:40Z","","","FALSE","Southwest","Email","Item Created"
"500fK000003dOoiQAE","Item Created","Billing","Medium","2024-12-04T07:01:21Z","","","TRUE","Northeast","Phone","Item Created"
"500fK000003dOojQAE","Item Created","Billing","Medium","2024-01-27T19:23:01Z","","","FALSE","Southeast","Web","Item Created"
"500fK000003dOqLQAU","Item Created","Technical","High","2024-01-14T05:22:35Z","","","TRUE","Southeast","Email","Item Created"
"500fK000003dOqMQAU","Item Created","Billing","High","2024-12-28T16:36:01Z","","","TRUE","Northeast","Phone","Item Created"
"500fK000003dOqNQAU","Item Created","Technical","Low","2024-12-11T21:38:50Z","","","FALSE","Southeast","Web","Item Created"
"500fK000003dOqOQAU","Item Created","Billing","Low","2024-08-23T10:29:07Z","","","TRUE","Southeast","Web","Item Created"
"500fK000003dOqPQAU","Item Created","Technical","Medium","2024-10-24T16:18:05Z","","","FALSE","Midwest","Email","Item Created"
"500fK000003dOqQQAU","Item Created","Technical","Low","2024-07-26T02:36:33Z","","","TRUE","Northeast","Phone","Item Created"
"500fK000003dOqRQAU","Item Created","Technical","Low","2024-12-09T21:02:03Z","","","TRUE","Northeast","Email","Item Created"
"500fK000003dOqSQAU","Item Created","Technical","High","2024-04-01T15:12:58Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOqTQAU","Item Created","Billing","Low","2024-11-11T15:13:46Z","","","FALSE","Southeast","Phone","Item Created"
"500fK000003dOqUQAU","Item Created","Billing","Low","2024-03-16T11:35:25Z","","","TRUE","Southeast","Web","Item Created"
"500fK000003dOqVQAU","Item Created","Technical","Low","2024-01-20T12:27:19Z","","","TRUE","Midwest","Web","Item Created"
"500fK000003dOqWQAU","Item Created","General","Medium","2024-05-27T23:23:04Z","","","FALSE","Southeast","Email","Item Created"
"500fK000003dOqXQAU","Item Created","General","Medium","2024-04-13T21:47:55Z","","","FALSE","Midwest","Web","Item Created"
"500fK000003dOqYQAU","Item Created","General","Low","2024-08-30T04:03:38Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOqZQAU","Item Created","Technical","Low","2024-12-05T15:19:23Z","","","TRUE","Midwest","Web","Item Created"
"500fK000003dOqaQAE","Item Created","Technical","Low","2024-05-21T21:50:11Z","","","FALSE","Southeast","Email","Item Created"
"500fK000003dOqbQAE","Item Created","Billing","Low","2024-09-10T03:03:23Z","","","TRUE","Southeast","Phone","Item Created"
"500fK000003dOqcQAE","Item Created","Technical","Medium","2024-10-08T08:18:51Z","","","FALSE","Southeast","Phone","Item Created"
"500fK000003dOqdQAE","Item Created","General","Low","2024-07-02T03:34:22Z","","","FALSE","Southeast","Email","Item Created"
"500fK000003dOqeQAE","Item Created","Billing","Medium","2024-06-11T19:30:36Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOqfQAE","Item Created","Technical","Low","2024-01-20T07:44:15Z","","","FALSE","Midwest","Email","Item Created"
"500fK000003dOqgQAE","Item Created","Technical","Low","2024-10-20T15:39:48Z","","","FALSE","Midwest","Email","Item Created"
"500fK000003dOqhQAE","Item Created","Billing","Medium","2024-12-23T16:56:17Z","","","FALSE","Midwest","Email","Item Created"
"500fK000003dOqiQAE","Item Created","Technical","High","2024-04-03T21:01:35Z","","","TRUE","Southeast","Phone","Item Created"
"500fK000003dOqjQAE","Item Created","Billing","Medium","2024-07-23T17:57:56Z","","","TRUE","Midwest","Email","Item Created"
"500fK000003dOqkQAE","Item Created","General","Low","2024-12-16T00:05:36Z","","","FALSE","Northeast","Email","Item Created"
"500fK000003dOqlQAE","Item Created","Billing","Medium","2024-06-19T21:35:26Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOqmQAE","Item Created","Billing","Medium","2024-08-30T04:44:20Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOqnQAE","Item Created","Technical","Low","2024-02-28T16:19:37Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOqoQAE","Item Created","Billing","High","2024-02-07T10:49:32Z","","","TRUE","West","Web","Item Created"
"500fK000003dOqpQAE","Item Created","Billing","High","2024-10-29T20:42:11Z","","","FALSE","Midwest","Email","Item Created"
"500fK000003dOqqQAE","Item Created","General","Low","2024-09-12T21:57:52Z","","","FALSE","Southeast","Phone","Item Created"
"500fK000003dOqrQAE","Item Created","Billing","Low","2024-04-12T09:55:07Z","","","FALSE","Midwest","Email","Item Created"
"500fK000003dOqsQAE","Item Created","General","Medium","2024-09-12T17:46:32Z","","","FALSE","Southeast","Phone","Item Created"
"500fK000003dOqtQAE","Item Created","Billing","Medium","2024-03-26T19:21:03Z","","","FALSE","Midwest","Email","Item Created"
"500fK000003dOquQAE","Item Created","General","Low","2024-04-22T15:38:33Z","","","FALSE","Southeast","Phone","Item Created"
"500fK000003dOqvQAE","Item Created","Billing","Low","2024-11-15T04:23:48Z","","","TRUE","Southeast","Phone","Item Created"
"500fK000003dOqwQAE","Item Created","Billing","Low","2024-07-03T11:36:31Z","","","FALSE","Northeast","Web","Item Created"
"500fK000003dOqxQAE","Item Created","Billing","High","2024-05-24T19:02:05Z","","","FALSE","Southeast","Phone","Item Created"
"500fK000003dOqyQAE","Item Created","Technical","Medium","2024-07-14T22:08:38Z","","","FALSE","Southeast","Phone","Item Created"
"500fK000003dOqzQAE","Item Created","General","Medium","2024-04-04T15:03:39Z","","","FALSE","Southeast","Email","Item Created"
"500fK000003dOr0QAE","Item Created","Billing","Medium","2024-11-16T00:30:42Z","","","FALSE","Midwest","Email","Item Created"
"500fK000003dOr1QAE","Item Created","General","Medium","2024-05-06T10:31:05Z","","","FALSE","Northeast","Phone","Item Created"
"500fK000003dOr2QAE","Item Created","Technical","High","2024-12-27T19:21:29Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOr3QAE","Item Created","Technical","Medium","2024-09-25T21:21:25Z","","","TRUE","Northeast","Email","Item Created"
"500fK000003dOr4QAE","Item Created","Billing","Low","2024-11-29T17:22:03Z","","","TRUE","Midwest","Web","Item Created"
"500fK000003dOr5QAE","Item Created","Billing","Low","2024-09-07T20:32:47Z","","","FALSE","Midwest","Email","Item Created"
"500fK000003dOr6QAE","Item Created","Technical","Medium","2024-04-16T07:52:00Z","","","FALSE","Southeast","Web","Item Created"
"500fK000003dOr7QAE","Item Created","General","Medium","2024-05-21T00:48:18Z","","","TRUE","West","Phone","Item Created"
"500fK000003dOr8QAE","Item Created","Technical","Low","2024-07-27T23:02:05Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOr9QAE","Item Created","Technical","Medium","2024-09-12T20:57:55Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOrAQAU","Item Created","Technical","Low","2024-01-16T04:22:58Z","","","TRUE","Midwest","Web","Item Created"
"500fK000003dOrBQAU","Item Created","Billing","Low","2024-10-18T23:17:08Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOrCQAU","Item Created","General","High","2024-06-15T21:15:58Z","","","FALSE","Midwest","Email","Item Created"
"500fK000003dOrDQAU","Item Created","General","Medium","2024-01-27T12:09:58Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOrEQAU","Item Created","General","Low","2024-06-01T07:57:17Z","","","TRUE","Midwest","Web","Item Created"
"500fK000003dOrFQAU","Item Created","General","Low","2024-03-07T13:38:05Z","","","TRUE","West","Phone","Item Created"
"500fK000003dOrGQAU","Item Created","Technical","Low","2024-04-14T05:40:57Z","","","FALSE","Midwest","Email","Item Created"
"500fK000003dOrHQAU","Item Created","Billing","High","2024-02-10T17:08:16Z","","","FALSE","Northeast","Phone","Item Created"
"500fK000003dOrIQAU","Item Created","General","Medium","2024-03-23T08:45:19Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOrJQAU","Item Created","Billing","Medium","2024-12-16T05:22:52Z","","","TRUE","Southeast","Phone","Item Created"
"500fK000003dOrKQAU","Item Created","Billing","Medium","2024-05-18T01:41:41Z","","","FALSE","Midwest","Web","Item Created"
"500fK000003dOrLQAU","Item Created","Billing","Medium","2024-08-14T23:59:51Z","","","FALSE","Midwest","Email","Item Created"
"500fK000003dOrMQAU","Item Created","Billing","Low","2024-11-17T06:53:25Z","","","TRUE","Southeast","Email","Item Created"
"500fK000003dOrNQAU","Item Created","Billing","Medium","2024-10-29T12:46:09Z","","","TRUE","Northeast","Web","Item Created"
"500fK000003dOrOQAU","Item Created","Technical","Low","2024-06-30T07:31:41Z","","","TRUE","Southeast","Phone","Item Created"
"500fK000003dOrPQAU","Item Created","Technical","High","2024-03-13T01:30:14Z","","","TRUE","Southeast","Web","Item Created"
"500fK000003dOrQQAU","Item Created","Technical","Medium","2024-05-01T08:37:24Z","","","TRUE","Southeast","Email","Item Created"
"500fK000003dOrRQAU","Item Created","General","Medium","2024-02-14T23:55:12Z","","","TRUE","Southwest","Phone","Item Created"
"500fK000003dOrSQAU","Item Created","General","Low","2024-07-12T22:54:42Z","","","FALSE","Midwest","Email","Item Created"
"500fK000003dOrTQAU","Item Created","Billing","Medium","2024-08-26T07:22:21Z","","","FALSE","Midwest","Web","Item Created"
"500fK000003dOrUQAU","Item Created","Billing","High","2024-04-29T05:27:57Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOrVQAU","Item Created","Technical","Medium","2024-05-12T06:27:44Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOrWQAU","Item Created","Billing","Low","2024-10-06T14:05:18Z","","","TRUE","Midwest","Email","Item Created"
"500fK000003dOrXQAU","Item Created","Billing","Medium","2024-04-06T21:38:56Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOrYQAU","Item Created","Technical","High","2024-06-04T07:19:41Z","","","FALSE","Southeast","Phone","Item Created"
"500fK000003dOrZQAU","Item Created","Technical","High","2024-02-12T02:06:58Z","","","TRUE","Southeast","Phone","Item Created"
"500fK000003dOraQAE","Item Created","Technical","Medium","2024-12-18T06:17:35Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOrbQAE","Item Created","General","Low","2024-09-09T21:33:14Z","","","TRUE","Northeast","Email","Item Created"
"500fK000003dOrcQAE","Item Created","General","Medium","2024-12-11T10:15:26Z","","","TRUE","Northeast","Phone","Item Created"
"500fK000003dOrdQAE","Item Created","Billing","Medium","2024-07-03T06:10:42Z","","","FALSE","Southeast","Phone","Item Created"
"500fK000003dOreQAE","Item Created","Billing","Medium","2024-02-21T04:50:07Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOrfQAE","Item Created","Billing","High","2024-07-25T18:44:18Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOrgQAE","Item Created","Billing","Low","2024-12-08T19:01:34Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOrhQAE","Item Created","Billing","Low","2024-08-21T19:44:56Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOriQAE","Item Created","Billing","Low","2024-03-02T04:08:31Z","","","TRUE","West","Phone","Item Created"
"500fK000003dOrjQAE","Item Created","General","Medium","2024-01-26T07:53:49Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOrkQAE","Item Created","Technical","Low","2024-04-23T08:31:22Z","","","FALSE","Southeast","Email","Item Created"
"500fK000003dOrlQAE","Item Created","Technical","High","2024-11-08T13:09:30Z","","","FALSE","Southwest","Web","Item Created"
"500fK000003dOrmQAE","Item Created","Billing","Low","2024-11-20T09:55:07Z","","","TRUE","Southwest","Email","Item Created"
"500fK000003dOrnQAE","Item Created","Billing","High","2024-01-19T05:45:39Z","","","FALSE","Southeast","Phone","Item Created"
"500fK000003dOroQAE","Item Created","Billing","Low","2024-04-05T18:14:56Z","","","TRUE","Midwest","Web","Item Created"
"500fK000003dOrpQAE","Item Created","Technical","Low","2024-02-04T11:23:13Z","","","TRUE","Midwest","Web","Item Created"
"500fK000003dOrqQAE","Item Created","General","Low","2024-06-24T18:21:45Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOrrQAE","Item Created","General","Low","2024-12-03T22:00:27Z","","","TRUE","Northeast","Phone","Item Created"
"500fK000003dOrsQAE","Item Created","Technical","Low","2024-01-12T06:23:05Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOrtQAE","Item Created","Billing","Medium","2024-05-14T05:38:14Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOruQAE","Item Created","General","Low","2024-04-26T02:41:12Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOrvQAE","Item Created","Billing","High","2024-01-01T04:26:37Z","","","FALSE","Southwest","Email","Item Created"
"500fK000003dOrwQAE","Item Created","Billing","Low","2024-07-06T15:53:34Z","","","TRUE","Southeast","Phone","Item Created"
"500fK000003dOrxQAE","Item Created","General","Low","2024-08-15T00:42:33Z","","","FALSE","Southeast","Phone","Item Created"
"500fK000003dOryQAE","Item Created","Technical","Medium","2024-05-20T08:26:24Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOrzQAE","Item Created","General","High","2024-06-03T11:27:41Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOs0QAE","Item Created","Billing","Low","2024-06-22T08:14:45Z","","","TRUE","Midwest","Email","Item Created"
"500fK000003dOs1QAE","Item Created","Technical","Medium","2024-06-07T11:30:52Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOs2QAE","Item Created","Billing","Medium","2024-10-27T00:13:19Z","","","TRUE","West","Email","Item Created"
"500fK000003dOs3QAE","Item Created","Billing","Low","2024-08-05T07:48:15Z","","","FALSE","Midwest","Web","Item Created"
"500fK000003dOs4QAE","Item Created","General","Medium","2024-05-05T04:06:57Z","","","TRUE","Southwest","Phone","Item Created"
"500fK000003dOs5QAE","Item Created","Billing","Medium","2024-12-15T10:57:16Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOs6QAE","Item Created","Billing","Low","2024-12-18T09:03:46Z","","","FALSE","Southwest","Phone","Item Created"
"500fK000003dOs7QAE","Item Created","Billing","High","2024-07-15T23:30:44Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOs8QAE","Item Created","Billing","Medium","2024-11-22T07:05:23Z","","","TRUE","Northeast","Email","Item Created"
"500fK000003dOs9QAE","Item Created","Billing","Medium","2024-04-09T20:47:07Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOsAQAU","Item Created","General","High","2024-05-31T12:03:14Z","","","FALSE","Southeast","Web","Item Created"
"500fK000003dOsBQAU","Item Created","Billing","Low","2024-10-16T14:40:04Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOsCQAU","Item Created","General","Low","2024-06-15T07:30:16Z","","","FALSE","Southeast","Phone","Item Created"
"500fK000003dOsDQAU","Item Created","Billing","Low","2024-12-06T12:20:09Z","","","TRUE","Southeast","Email","Item Created"
"500fK000003dOsEQAU","Item Created","General","Low","2024-10-12T01:18:26Z","","","TRUE","Southeast","Phone","Item Created"
"500fK000003dOsFQAU","Item Created","General","Medium","2024-10-27T23:06:51Z","","","TRUE","Southeast","Phone","Item Created"
"500fK000003dOsGQAU","Item Created","Technical","Low","2024-03-16T22:36:11Z","","","TRUE","Southwest","Phone","Item Created"
"500fK000003dOsHQAU","Item Created","General","Low","2024-05-24T14:03:27Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOsIQAU","Item Created","General","Low","2024-10-23T17:00:34Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOsJQAU","Item Created","Billing","Medium","2024-02-08T11:02:17Z","","","TRUE","Northeast","Email","Item Created"
"500fK000003dOsKQAU","Item Created","Technical","High","2024-01-06T04:21:49Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOsLQAU","Item Created","Technical","Low","2024-02-21T10:57:46Z","","","FALSE","Midwest","Web","Item Created"
"500fK000003dOsMQAU","Item Created","Billing","Medium","2024-01-12T19:55:03Z","","","FALSE","Midwest","Email","Item Created"
"500fK000003dOsNQAU","Item Created","General","Low","2024-08-11T05:39:04Z","","","FALSE","Northeast","Email","Item Created"
"500fK000003dOsOQAU","Item Created","Billing","Medium","2024-10-29T00:05:18Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOsPQAU","Item Created","Billing","High","2024-03-01T21:08:17Z","","","TRUE","Southeast","Phone","Item Created"
"500fK000003dOsQQAU","Item Created","General","Medium","2024-03-18T05:21:53Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOsRQAU","Item Created","General","High","2024-10-06T05:15:25Z","","","TRUE","Southeast","Phone","Item Created"
"500fK000003dOsSQAU","Item Created","General","High","2024-05-24T23:16:03Z","","","TRUE","Northeast","Phone","Item Created"
"500fK000003dOsTQAU","Item Created","General","Medium","2024-02-14T12:22:00Z","","","FALSE","Southwest","Phone","Item Created"
"500fK000003dOsUQAU","Item Created","Billing","Low","2024-06-20T01:20:40Z","","","TRUE","Southeast","Phone","Item Created"
"500fK000003dOsVQAU","Item Created","Billing","Low","2024-01-05T07:39:16Z","","","FALSE","Southeast","Web","Item Created"
"500fK000003dOsWQAU","Item Created","Billing","Low","2024-03-26T02:53:13Z","","","FALSE","Southeast","Phone","Item Created"
"500fK000003dOsXQAU","Item Created","Billing","Low","2024-06-25T18:36:33Z","","","FALSE","Midwest","Web","Item Created"
"500fK000003dOsYQAU","Item Created","Billing","Medium","2024-03-03T01:28:03Z","","","TRUE","Southeast","Email","Item Created"
"500fK000003dOsZQAU","Item Created","Billing","Medium","2024-11-20T09:44:37Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOsaQAE","Item Created","Billing","Medium","2024-06-30T22:28:57Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOsbQAE","Item Created","General","Low","2024-09-15T06:07:10Z","","","FALSE","Northeast","Phone","Item Created"
"500fK000003dOscQAE","Item Created","General","Low","2024-06-26T21:26:25Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOsdQAE","Item Created","Technical","Medium","2024-02-02T05:05:49Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOseQAE","Item Created","Technical","Low","2024-12-15T09:38:18Z","","","TRUE","Southwest","Phone","Item Created"
"500fK000003dOsfQAE","Item Created","General","Medium","2024-11-05T12:03:03Z","","","TRUE","Midwest","Email","Item Created"
"500fK000003dOsgQAE","Item Created","Billing","Low","2024-06-22T05:18:32Z","","","TRUE","Midwest","Email","Item Created"
"500fK000003dOshQAE","Item Created","General","Medium","2024-04-29T21:41:37Z","","","TRUE","Midwest","Phone","Item Created"
"500fK000003dOsiQAE","Item Created","Billing","Low","2024-04-04T18:27:01Z","","","FALSE","Midwest","Phone","Item Created"
"500fK000003dOsjQAE","Item Created","General","Low","2024-08-10T04:16:15Z","","","FALSE","Southeast","Phone","Item Created"
"500fK000003dOskQAE","Item Created","General","Medium","2024-11-17T08:34:38Z","","","FALSE","Northeast","Phone","Item Created"
"500fK000003dOslQAE","Item Created","Billing","High","2024-04-09T12:33:34Z","","","TRUE","Southeast","Email","Item Created"
